Temperature,Fe,O2,Silicate,Nitrate,pH,Phosphate,Salinity,SPCO2,Chla,PAR,DOC,NH4,Iceberg,NPP
11.682969,0.000339191,291.3216,1.5220215,0.007833016,7.9196997,0.10424144,32.02822,47.228645,0.17184018,0.64670014,9.568929,0.001195783,1.96E-20,1.151212539
11.780884,0.000300483,290.54227,1.4649007,0.007561725,7.924409,0.10275654,32.040245,47.323105,0.17632237,0.6348863,9.569992,0.001135171,1.37E-22,1.07694106
11.779332,0.00027112,290.00485,1.4279294,0.00818848,7.9326835,0.10096283,31.985304,47.146366,0.17543626,0.60914737,9.572078,0.001298143,1.41E-25,1.06158263
8.269871,0.002886945,320.28618,3.0046224,0.031362797,7.96747,0.10323153,29.70999,41.08905,0.1039334,0.6719199,9.268662,0.006372608,8.20E-05,2.903663013
8.324156,0.002368994,319.88358,3.0148716,0.02391421,7.977043,0.1038264,29.591194,40.984333,0.10038417,0.6695259,9.343621,0.006220698,4.20E-06,2.625718084
8.916604,0.002047034,313.21704,2.9806201,0.019827146,7.9724474,0.10310624,29.59195,41.686314,0.09564543,0.65763783,9.45073,0.005674335,6.61E-07,2.378271767
8.826978,0.001778743,311.61794,2.889238,0.016224601,7.963277,0.103579194,29.689823,41.25484,0.09709943,0.63104653,9.5293205,0.006254896,6.52E-08,2.178754952
8.966796,0.00157684,309.98757,2.7763785,0.014897952,7.9596596,0.10389912,29.890383,41.48171,0.104005754,0.64094937,9.601255,0.006075772,1.54E-12,2.179764899
8.768445,0.001365321,310.09537,2.6113186,0.014578393,7.9511304,0.10452026,30.110281,41.016064,0.11070398,0.6200646,9.662173,0.006544962,1.17E-12,2.178719286
9.043254,0.001156806,308.37026,2.4151353,0.014351404,7.941164,0.10518918,30.359451,41.29589,0.11785574,0.6199413,9.734921,0.006615795,6.48E-13,2.252082424
9.570305,0.000958549,305.52652,2.218315,0.013528729,7.9408054,0.10607812,30.765053,42.198547,0.13464324,0.65611583,9.826074,0.00548709,6.65E-14,2.296286081
10.002534,0.000785676,303.413,2.0378428,0.013638516,7.9414425,0.107209446,31.071373,42.95623,0.1700454,0.6516052,9.856735,0.005008866,6.10E-18,2.304434189
9.390419,0.00063379,305.92474,1.8625244,0.013181426,7.9632955,0.108474844,31.395372,42.12586,0.23151815,0.6607078,9.7967265,0.004262702,1.01E-17,2.330720698
9.688845,0.000522437,304.30406,1.7165532,0.010748349,7.941847,0.10863546,31.653927,43.00922,0.2226216,0.6415737,9.720212,0.003672741,1.24E-19,2.100472612
10.438899,0.000443533,299.9764,1.6019971,0.009020201,7.923388,0.108266,31.886707,44.60503,0.2101134,0.6331976,9.655629,0.002822393,4.78E-22,1.758591233
10.82478,0.00038008,297.29137,1.5048186,0.008097443,7.926247,0.10769486,32.085667,45.568493,0.21817959,0.6615948,9.6193375,0.001843962,6.28E-30,1.494000599
11.051222,0.000323792,296.00823,1.4148711,0.007902238,7.9251733,0.106978216,32.221775,46.23278,0.23568723,0.6543095,9.600364,0.001539331,5.24E-30,1.345400824
17.082027,0.002130741,261.72286,4.084279,0.18236389,7.930948,0.006645637,27.06259,49.025375,0.12161596,0.6262699,10.854705,0.01661271,1.74E-15,2.638217641
16.156042,0.00195193,265.2664,3.6504434,0.020493757,7.939502,0.024594545,27.453077,48.269325,0.16241462,0.5893444,10.38934,0.001731551,2.71E-15,2.351228083
16.02912,0.002504517,267.651,3.6698838,0.017529077,7.9139338,0.043371652,28.029547,49.87593,0.14044084,0.588181,10.09573,0.001389528,4.61E-17,2.24860593
7.4930882,0.003323913,325.4552,3.267548,0.035398414,7.9897532,0.10223698,29.356445,39.840813,0.09431398,0.66859275,9.113283,0.006325392,4.12E-19,2.861865873
8.081427,0.002670131,321.8921,3.226707,0.022704377,7.998735,0.10238926,29.263006,40.545425,0.09156837,0.6635979,9.1931615,0.005804714,1.52E-25,2.44002005
14.285349,0.00027737,267.2925,1.3807737,0.003531024,7.9795947,0.07394225,32.933197,43.636364,0.06986254,0.5720353,11.592072,0.000417613,5.82E-08,0.459232312
14.43614,0.00027083,265.07556,1.3731216,0.003274987,7.977597,0.07072385,33.064503,43.197266,0.06451901,0.55797505,11.755629,0.000381328,4.45E-08,0.411314112
14.660085,0.000253503,263.28653,1.3533194,0.003178509,7.9768615,0.06811347,33.18828,43.07454,0.06157997,0.5582468,11.918626,0.000364211,2.45E-08,0.396309211
14.897101,0.000230027,261.7794,1.3156696,0.003058205,7.9756804,0.066327724,33.303543,43.03778,0.060698265,0.57671094,12.143165,0.000379169,2.54E-09,0.419932035
14.837827,0.000203124,261.53964,1.2504193,0.003046627,7.9778447,0.06483739,33.473614,42.315132,0.061803694,0.58900934,12.511148,0.000513602,3.67E-13,0.506062909
10.286611,8.55E-05,299.2137,1.2305804,0.052331197,7.9913316,0.10673071,32.807186,44.118122,0.23396,0.7101259,10.586209,0.007468968,1.13E-05,4.720073161
10.407857,9.01E-05,297.62882,1.2417577,0.024688432,7.9935637,0.103428276,32.75924,44.046135,0.216122,0.70606893,10.633321,0.004546796,8.63E-06,3.695933837
10.523343,9.73E-05,295.97732,1.2510811,0.01204078,7.99145,0.10075374,32.737656,43.88986,0.2005555,0.70380765,10.685111,0.003422424,4.76E-06,2.706971581
10.703825,0.000107022,293.91974,1.2596289,0.00710293,7.9877934,0.0981132,32.71027,43.71004,0.18631406,0.6967104,10.746135,0.002741501,4.93E-07,2.062913599
11.00655,0.000117841,291.4359,1.2659034,0.00533969,7.9858065,0.095516974,32.69183,43.641148,0.16830783,0.6882218,10.826022,0.002251014,7.18E-11,1.677349037
11.239402,0.000127777,289.0618,1.2660137,0.004797046,7.985219,0.09312131,32.6938,43.36797,0.14840254,0.6678866,10.919843,0.001996086,1.09E-10,1.429951553
11.682758,0.000138431,285.92563,1.2643238,0.004568957,7.9830904,0.09082017,32.70514,43.48618,0.12919086,0.6593865,11.019618,0.0017088,2.12E-12,1.248470289
11.968136,0.000152105,283.15696,1.2670786,0.004184635,7.9821196,0.08860045,32.744522,43.326527,0.117059375,0.6378024,11.11832,0.001444505,3.31E-14,1.055360586
12.46224,0.000173005,279.90142,1.2774991,0.004208155,7.9813952,0.086166874,32.787865,43.5054,0.10694222,0.62257457,11.212952,0.00115901,4.16E-19,0.904259843
12.805276,0.000201382,277.0817,1.2985099,0.003982719,7.98099,0.08330632,32.818924,43.323814,0.09554788,0.6077773,11.309434,0.000874368,1.80E-19,0.742626424
13.18076,0.000231393,274.02028,1.322992,0.003836092,7.9808016,0.07993109,32.86478,43.098106,0.08478081,0.58936447,11.422987,0.000677377,2.49E-26,0.616004196
9.911108,0.000136237,302.69814,0.9990556,0.026184642,7.9745665,0.108647524,32.89464,43.554886,0.29296568,0.6648955,10.152841,0.007638782,9.56E-05,3.371767741
9.951833,0.00010711,303.21357,1.0020602,0.08669258,7.9845777,0.11245139,33.00199,43.43575,0.28148695,0.674933,10.3772795,0.015355514,1.39E-08,5.471630093
9.858903,8.75E-05,303.92513,1.054957,0.2270865,7.9872646,0.12193851,33.1574,43.18429,0.27323383,0.68083704,10.5443895,0.029286655,2.11E-08,7.716140352
9.676963,7.56E-05,304.832,1.1458468,0.43956825,7.9934764,0.13692131,33.278988,42.995655,0.26883127,0.6846528,10.611584,0.05474706,4.12E-10,8.483179507
9.656138,6.90E-05,304.79518,1.23273,0.60647464,7.9934444,0.14844691,33.33694,43.093304,0.26777523,0.7051877,10.649632,0.07307585,6.54E-12,8.918371123
9.650969,6.51E-05,304.4412,1.2852192,0.6337188,7.994903,0.15004055,33.337097,43.098053,0.2616347,0.708096,10.667321,0.07587759,1.48E-16,9.015506842
9.754286,6.31E-05,303.45288,1.2953491,0.5735621,7.99475,0.14549785,33.28572,43.137627,0.25726226,0.7117201,10.709015,0.0688811,5.97E-17,8.84099785
9.931031,6.29E-05,302.2942,1.281677,0.44786194,7.993047,0.13613244,33.227467,43.200127,0.25571822,0.7231438,10.79002,0.054400476,9.39E-23,8.727126106
11.211075,9.63E-05,290.08007,1.1676836,0.011800526,7.9905105,0.095405354,33.02449,42.59899,0.17394514,0.7027712,11.318992,0.004091364,0.002388936,3.289758417
11.479709,0.000108105,286.97184,1.1659447,0.005625278,7.988226,0.09245464,33.022152,42.528473,0.1458822,0.6873621,11.382443,0.002990851,0.00474032,2.251787558
11.959878,0.00012591,283.28514,1.1788049,0.004049125,7.9857607,0.08950808,33.005474,42.797302,0.12435389,0.66853267,11.402755,0.002168842,0.004476445,1.56798561
12.312584,0.000152574,280.1368,1.209124,0.003779162,7.9841523,0.08628038,32.969765,42.738255,0.10734324,0.64252836,11.415655,0.00148812,0.01089529,1.098247715
12.712251,0.000187476,276.82096,1.2498344,0.003709921,7.9806614,0.08260543,32.946396,42.63551,0.09410038,0.61194575,11.464974,0.001031057,0.030273055,0.797356328
13.414292,0.000219557,272.53973,1.2871943,0.003558391,7.980435,0.07858881,32.979515,42.958748,0.08187735,0.59949154,11.580921,0.000701234,0.056456188,0.621786586
13.797247,0.000236038,269.21257,1.3103108,0.003202681,7.98103,0.07462164,33.085526,42.83451,0.07194104,0.5877327,11.735004,0.000521494,0.06398492,0.503964426
14.284065,0.000232105,266.18883,1.3046158,0.003197806,7.9787903,0.07122799,33.199913,43.00244,0.06556895,0.58314943,11.907363,0.000446632,0.061664941,0.469606637
14.54383,0.000214595,264.50858,1.2697006,0.003275967,7.977537,0.06871951,33.32344,42.85651,0.063304826,0.5982101,12.165791,0.00049038,0.071798063,0.51828309
9.72084,0.003865719,314.71947,3.836671,0.028228325,7.993136,0.09438166,27.65718,43.447636,0.1023197,0.64785266,8.793129,0.002833325,0.127615038,2.687412557
10.946858,0.003428022,308.06682,3.8032671,0.031340212,7.965372,0.09567313,28.016685,45.69187,0.1069319,0.6528041,8.911782,0.002900472,0.120723091,3.00311826
10.870997,0.002470765,304.02982,3.515017,0.016804797,7.9805408,0.09973435,29.031988,45.29926,0.113745766,0.65289044,9.201701,0.003181828,0.161724419,2.209765018
10.79496,0.001678607,300.99994,3.002621,0.01316816,7.9749136,0.10486505,30.271505,44.841988,0.120573146,0.65075123,9.478534,0.00417917,0.095253788,2.200928371
10.778648,0.001145761,298.77615,2.4452442,0.010508057,7.956896,0.10767094,31.3338,44.308308,0.1265899,0.6531434,9.709956,0.004583794,0.034517962,2.322379745
10.344804,0.000805585,299.4711,1.9511223,0.011840302,7.9571595,0.108968765,32.031,42.985653,0.1502621,0.63701206,9.832126,0.005212761,0.019971605,2.572995663
9.6974745,0.000548713,301.71463,1.5531518,0.012908186,7.9589424,0.10963291,32.492233,41.467255,0.18687668,0.63385785,9.924058,0.005096365,0.009358213,2.775833142
9.662251,0.000400513,301.55277,1.3077921,0.009803148,7.9588695,0.10950476,32.729034,41.133232,0.20308113,0.65963113,10.039741,0.004297051,0.009321098,2.606875799
9.644796,0.00033455,301.9559,1.1936601,0.009620956,7.9593544,0.109307606,32.854794,41.085552,0.2116168,0.65765995,10.076322,0.004254291,0.004825549,2.583691292
9.39195,0.000320588,303.81787,1.1768576,0.010889213,7.9601417,0.10928647,32.851612,40.788834,0.22622559,0.65658283,10.039816,0.004401503,0.001617933,2.681961684
9.254161,0.000323099,305.55502,1.1942672,0.009866304,7.960939,0.109216235,32.738804,40.75713,0.24550504,0.64066505,9.969243,0.004649171,0.000529301,2.562429427
9.325243,0.000320055,306.01797,1.2067072,0.008818314,7.963181,0.10913585,32.65471,41.267284,0.28939,0.6447527,9.902107,0.004328361,0.000105628,2.425181161
9.320406,0.000305585,306.25635,1.1952012,0.008453515,7.967143,0.10905547,32.65752,41.540253,0.34320942,0.66299,9.832972,0.003879021,2.70E-06,2.28124201
9.413721,0.000275553,306.01987,1.1596654,0.008318701,7.971981,0.10889015,32.72744,42.09506,0.38871684,0.6606254,9.790522,0.003689116,4.09E-06,2.185035679
9.516745,0.00023285,305.76617,1.0984458,0.008836891,7.976504,0.108616,32.825264,42.614513,0.37734106,0.6739963,9.818578,0.003750424,7.99E-08,2.214467631
9.582461,0.000185454,305.77138,1.0276221,0.012023212,7.9829974,0.108343556,32.91566,42.909416,0.32694056,0.68045443,9.932766,0.004544208,1.27E-09,2.595699095
9.610048,0.000142829,305.63203,0.97263156,0.023794018,7.986182,0.10865743,33.00393,42.89215,0.2962336,0.68722224,10.153643,0.006500159,3.38E-14,3.584616146
9.507564,0.000109648,306.02652,0.95802004,0.093990515,7.992824,0.11300496,33.088432,42.43815,0.27894572,0.67782736,10.367325,0.015833226,1.33E-14,5.928372634
9.595174,8.75E-05,306.18107,1.0124374,0.3064739,7.9980917,0.12745669,33.23087,42.4632,0.26808295,0.69074005,10.53009,0.039120612,8.91E-20,8.612764992
9.206554,0.003465015,319.25493,3.934106,0.030187419,7.999644,0.096406104,27.630846,43.072906,0.1095313,0.64587396,8.676567,0.002914198,0.25440486,2.86245913
10.632507,0.002691537,309.0944,3.763363,0.021181197,7.9697857,0.0981828,28.502401,45.642406,0.10887913,0.64803976,8.886091,0.002811185,0.226485988,2.443521842
9.623555,0.002197986,308.37652,3.4907497,0.037890335,7.9871054,0.102498336,29.382399,43.613014,0.13294237,0.65912026,9.218388,0.003882354,0.162790258,3.139949111
9.95521,0.001282392,303.9369,2.7880133,0.013534178,7.9766974,0.10771551,30.77435,43.607235,0.13163149,0.64776593,9.54162,0.00448731,0.225828346,2.220879825
9.653999,0.000752018,303.46823,2.0763623,0.010979624,7.961839,0.110537454,31.976547,42.398495,0.14390874,0.64663255,9.774418,0.004678061,0.147269439,2.41004751
8.98432,0.000477614,306.3283,1.5831476,0.014709698,7.9692483,0.11179208,32.506435,40.610874,0.18734479,0.6532758,9.915552,0.004704186,0.074932427,2.921007433
8.795764,0.000352678,307.08808,1.3248972,0.013110676,7.975211,0.11179229,32.68757,39.85474,0.2069342,0.65154606,10.030166,0.004486876,0.049311311,2.883171283
9.375899,0.00029204,303.92766,1.1697045,0.007904987,7.9706545,0.11085204,32.839474,40.55557,0.21056506,0.65940094,10.167434,0.00378083,0.024868108,2.507065759
9.679704,0.00025032,302.08686,1.0597099,0.008249885,7.9674535,0.11001428,33.01762,40.988777,0.22747119,0.65796274,10.2385795,0.003825695,0.017475293,2.530121391
9.499732,0.000227029,303.48572,1.0114319,0.01056715,7.970914,0.10960098,33.140778,40.822857,0.25771375,0.66223514,10.209387,0.004152565,0.013826575,2.761569677
9.382019,0.000228116,305.048,1.0200251,0.009433265,7.9717727,0.10913172,33.108013,40.86026,0.2997768,0.6581358,10.127246,0.004333542,0.007591408,2.68499702
9.442325,0.000231978,305.62267,1.0404469,0.00844876,7.974616,0.108811604,33.02324,41.311127,0.34120784,0.6638107,10.0420825,0.004106596,0.002790151,2.559597097
9.35028,0.00022841,306.22396,1.0482557,0.008880199,7.9791512,0.10864599,32.980167,41.53754,0.3898065,0.6766317,9.961973,0.004061149,0.000556876,2.483477833
9.338048,0.00021186,306.79458,1.0347676,0.009653435,7.984339,0.10840842,32.97999,41.805023,0.4141363,0.6759492,9.930168,0.004163502,0.000220342,2.527747845
9.318542,0.000182786,307.36786,0.998379,0.01183817,7.9895563,0.10821898,33.003395,42.04293,0.37232722,0.6818074,9.980485,0.004565176,8.16E-05,2.766002204
9.244647,0.000148722,308.29638,0.95527596,0.022874945,8.000137,0.108543376,33.056156,41.983986,0.31942502,0.6853088,10.12371,0.0061703,1.55E-05,3.664134766
9.310045,0.000117125,308.51972,0.93073485,0.075282245,8.004468,0.11169995,33.15391,41.945503,0.2878138,0.69357294,10.336843,0.011344649,2.47E-07,5.963845709
9.06431,9.34E-05,309.5318,0.96259115,0.27978423,8.007902,0.12573876,33.27948,41.319897,0.270242,0.6774238,10.478253,0.03522358,6.70E-12,8.462686118
9.155241,8.00E-05,308.97772,1.0712234,0.6904437,8.008215,0.15429939,33.443874,41.50586,0.25828538,0.6879713,10.543489,0.08133685,2.62E-12,10.0286087
9.204556,7.41E-05,307.78265,1.2327728,1.2164096,8.004781,0.19091503,33.569405,41.807796,0.25203262,0.68858016,10.535374,0.13998164,3.40E-17,9.88715497
9.530947,0.000177098,305.13084,0.9332128,0.010588119,7.986775,0.108608256,33.23472,41.20864,0.39061363,0.6636954,10.236487,0.004798171,0.08672762,2.918636168
9.366773,0.000172998,306.38713,0.94331376,0.011697905,7.99134,0.10833728,33.182026,41.29257,0.43026436,0.67706037,10.148108,0.004910147,0.026119333,2.951326886
9.109464,0.00016171,308.30657,0.94070326,0.015189909,8.001469,0.10829459,33.14752,41.203617,0.43012874,0.6811249,10.115675,0.005355854,0.0228318,3.226608691
9.14138,0.000142371,308.96473,0.9247593,0.023865165,8.005332,0.10847552,33.13681,41.364162,0.37578683,0.6897335,10.182799,0.006281383,0.016672505,3.956491008
9.108861,0.000118784,309.87695,0.90982026,0.06955609,8.014211,0.111214795,33.186543,41.289585,0.32091772,0.69324505,10.325548,0.010202638,0.005208734,6.028723469
9.132091,9.80E-05,310.3845,0.9277169,0.23553308,8.017889,0.1225222,33.30951,41.170994,0.28593722,0.7033252,10.483278,0.026547254,0.003085491,8.545414464
8.89099,8.50E-05,311.13568,1.0107565,0.62093313,8.019,0.14951028,33.486736,40.675735,0.2657649,0.69940287,10.550719,0.06893045,0.00116378,10.25474567
8.964883,7.97E-05,310.15205,1.1462807,1.1557526,8.015702,0.18685673,33.66845,40.892334,0.25233434,0.7061496,10.569205,0.12566411,0.000757047,10.85161018
8.935989,7.87E-05,309.57925,1.3214265,1.7339013,8.01167,0.22684182,33.778465,41.04203,0.24541415,0.704597,10.545113,0.18360073,9.94E-05,10.28871798
8.84348,7.71E-05,309.34924,1.5015423,2.2193005,8.008351,0.2598183,33.860252,41.14615,0.24193096,0.7028691,10.518768,0.22831273,4.78E-05,9.773117338
8.941549,7.22E-05,307.95264,1.6378618,2.4872716,8.004165,0.27739542,33.935364,41.467903,0.24057667,0.7057205,10.5629265,0.25500808,1.30E-09,9.234505958
9.142639,6.57E-05,305.80017,1.7239911,2.553069,8.000216,0.28086864,33.99118,41.79075,0.23982569,0.698096,10.634953,0.26534812,5.09E-10,8.550033408
9.333675,6.04E-05,303.60338,1.7610199,2.5022714,7.9963965,0.2760948,33.99827,41.95819,0.23999083,0.6975925,10.699886,0.26442963,7.97E-15,8.04587593
9.067286,8.65E-05,310.81912,0.9734174,0.5704502,8.028291,0.14573685,33.490746,40.550064,0.2859798,0.7076017,10.582171,0.060097507,0.033373636,10.5218155
8.988996,8.29E-05,310.5193,1.0830896,1.0862983,8.0252,0.18204133,33.739246,40.349236,0.26300355,0.7111691,10.6350705,0.114105846,0.020882389,11.62546214
9.019506,8.39E-05,309.74185,1.224248,1.6630514,8.020886,0.22226365,33.933167,40.43202,0.24919855,0.7117586,10.657039,0.1707972,0.020952022,11.28174221
8.594559,8.72E-05,311.437,1.4168493,2.25621,8.023266,0.26259743,34.022182,39.96369,0.24205644,0.71413094,10.581568,0.21769214,0.009975195,11.07843039
8.194632,8.75E-05,312.90168,1.6168959,2.7310236,8.022671,0.29401502,34.06006,39.72023,0.23808815,0.70863247,10.4904715,0.25291697,0.005550845,10.41792192
8.624161,7.94E-05,309.92785,1.7313968,2.8538567,8.010931,0.3012154,34.065018,40.627235,0.2355183,0.70902646,10.557147,0.27310697,0.00215063,9.670115405
9.111511,6.77E-05,306.05686,1.7913532,2.8048183,8.001449,0.29636506,34.060482,41.442204,0.23449434,0.68901896,10.652235,0.28078115,0.000975079,8.605146067
9.338548,5.95E-05,303.4486,1.8199561,2.6577096,7.996351,0.2848112,34.03899,41.63243,0.2360999,0.6863271,10.720435,0.27583304,0.000177779,7.825707302
9.482788,5.52E-05,301.6333,1.8064722,2.4452598,7.9947653,0.26841127,34.019478,41.539364,0.23818677,0.70418894,10.803062,0.26160153,5.37E-05,7.632919526
9.611672,5.42E-05,300.14503,1.7567754,2.1998,7.996146,0.25015237,33.98123,41.318436,0.24141585,0.70207745,10.896104,0.2449726,2.52E-07,7.574402016
9.564425,5.50E-05,299.29626,1.6775233,1.9345284,7.9990835,0.23085764,33.944103,40.658245,0.2469143,0.6935618,10.999738,0.22798593,9.87E-08,7.483748579
9.723352,5.66E-05,297.5853,1.5683447,1.6277891,8.002676,0.20828297,33.90434,40.19338,0.2503546,0.68172896,11.151681,0.20651196,1.59E-12,7.553066227
10.035001,5.80E-05,295.29947,1.4393919,1.2799413,8.004205,0.18205638,33.87191,39.82082,0.2604927,0.68371826,11.354389,0.17636042,3.46E-31,7.848212083
10.431029,6.02E-05,291.65643,1.2424678,0.70740236,8.014455,0.13568508,33.86699,38.82342,0.18908831,0.68092847,11.717883,0.11055149,4.90E-05,8.24470348
10.877611,6.34E-05,288.83684,1.1011244,0.362282,8.014364,0.10878526,33.85312,38.7201,0.12918694,0.6851223,11.9404085,0.060918777,1.91E-05,8.223866496
